"","logFC","logCPM","PValue","FDR"
"YLR417W",1.46744339757367,6.5608902582063,1.87153073575729e-20,3.53797040366641e-19
"YFL068W",0.969396948599452,7.55913680510441,2.7362603364783e-20,5.15619503533187e-19
"YIL094C",-0.764899905051994,7.66947849283947,3.03708404797968e-20,5.70489724187166e-19
"YLR259C",-0.418343843318737,9.33081435245766,3.22124175847111e-20,6.03167325470683e-19
"YDL072C",0.627020608349316,8.32164770549432,3.51145118330275e-20,6.55433963772945e-19
"YER073W",-0.762597337529653,8.70791367021631,3.53867545819562e-20,6.58438449249795e-19
"YBR199W",0.647091702536835,8.26811950916582,4.24879346145673e-20,7.88091251142304e-19
"YNL225C",2.41338831402637,5.2729105211967,4.31893494478635e-20,7.98598064634401e-19
"YOR298C-A",-0.574580860005621,8.41888496413874,4.66774141803099e-20,8.6040579347319e-19
"YNR034W-A",-1.65305302267469,5.40841410950118,6.00333375190557e-20,1.10315918664675e-18
"YJR045C",-0.372029223820651,9.74524487634813,6.10099553784053e-20,1.11763438382051e-18
"YMR195W",-1.16605424757735,6.55445263878131,7.06253974818736e-20,1.28978542253162e-18
"YHL048W",1.52576900862019,6.10787822123088,7.1751473875519e-20,1.30631837206599e-18
"YBR207W",0.945624863337464,7.27110546331755,7.89577644609165e-20,1.43310764513878e-18
"YFR031C-A",-0.266320485292003,10.6071668420857,1.01025759135414e-19,1.82804102998241e-18
"YDR054C",0.737250130182488,7.86837448885011,1.11388252834085e-19,2.00940332932707e-18
"YNL219C",1.13177168075858,6.93152138932326,1.2339342908397e-19,2.2192064434342e-18
"YNL192W",0.526307552517496,8.7633098093862,1.26297212535474e-19,2.26454729264363e-18
"YOR047C",1.43873903439938,6.3883905571271,1.34256066871864e-19,2.39997929812937e-18
"YPL053C",0.945226852325783,7.27668066924822,1.58750755752707e-19,2.82930187285773e-18
"YGR038C-B",-2.93504773106259,7.32272729271626,1.73979506819456e-19,3.09140162717935e-18
"YDL046W",0.677982891982878,8.13578167728004,1.84612302669823e-19,3.27051196077048e-18
"YGL123W",-0.296104156964783,11.41959456418,2.06045832903543e-19,3.63932296504556e-18
"YBR177C",0.86849559745781,7.52046358016536,2.0751069605088e-19,3.65428806111028e-18
"YBL005W-A",7.76447515283712,4.04985718492589,2.50431711089739e-19,4.39704579975663e-18
"YPR173C",0.769326420155729,7.71941643249778,2.7003326450954e-19,4.72717995888447e-18
"YIL026C",1.64515340400175,5.80843636050491,3.04569489830423e-19,5.31604032839708e-18
"YPL131W",-0.257534420927323,11.2453864816747,3.08370407669996e-19,5.3665520652452e-18
"YMR272C",-0.902949754899588,7.24712344229213,3.34334582184656e-19,5.8013422955619e-18
"YDL147W",0.732307573231996,7.97359828913275,4.10402994523447e-19,7.10045180875801e-18
"YKL163W",-2.17751148751283,5.05455849635087,4.96425448149487e-19,8.56370080670704e-18
"YEL002C",0.740250547089422,7.84995490557865,5.47820843403709e-19,9.42283700703415e-18
"YBR023C",0.938848048671274,7.5886615829032,5.66336917764514e-19,9.71308852873226e-18
"YJR077C",0.618773829117485,8.3467085644527,5.88851432063329e-19,1.00700402413836e-17
"YNL100W",1.16387263783053,6.68086650002932,7.63592247231964e-19,1.30206781754223e-17
"YIL018W",-0.224558851602744,11.5272382294214,7.92582022259388e-19,1.34761719129563e-17
"YLR312C",2.20246328745991,5.14735867477926,8.09075111156702e-19,1.37171846209576e-17
"YDR366C",0.959686964048953,7.56611743002816,1.13605573578572e-18,1.92058336818403e-17
"YDL010W",1.61145591131861,6.05135266703893,1.50869877452931e-18,2.54329648116522e-17
"YDL074C",1.25001422102771,6.65968589994475,1.83764512594314e-18,3.08901880971749e-17
"YJR016C",-0.483940330227064,9.58972549064919,1.95646745241689e-18,3.27943850310219e-17
"YML055W",1.86448228152933,5.73819188146973,2.16044616172323e-18,3.61111862681253e-17
"YMR191W",1.5273271838989,6.37805565917549,2.4178627896516e-18,4.02999834545592e-17
"YKR096W",1.09199824533352,6.91597424308521,2.78234349702387e-18,4.62447372805905e-17
"YGR032W",-0.683119177254017,7.90975292744762,2.81825871420809e-18,4.67104672604182e-17
"YIR042C",2.42241700795702,5.05417711822685,2.93066227111904e-18,4.84377895480764e-17
"YBR203W",1.13660650106116,6.83659442049711,3.58230570203805e-18,5.90431833954293e-17
"YHL033C",-0.363759658788327,9.54827709264915,3.96162429496934e-18,6.51136970925932e-17
"YLR093C",0.870421569328484,7.3693033922034,4.52074125796669e-18,7.40975790121577e-17
"YLL061W",1.11299326027671,6.853620975266,5.0024137198051e-18,8.16471884723041e-17
"YLR227W-B",-2.27516277330438,8.09458612067507,5.00894531273388e-18,8.16471884723041e-17
"YDR032C",0.540641030878192,8.54776715539279,5.1216169241947e-18,8.32544157704947e-17
"YPR148C",0.778334335870966,7.67265921744742,5.13838532511746e-18,8.32981533389589e-17
"YNL268W",0.709572022499309,8.07985922016781,6.15910907406388e-18,9.95722633640328e-17
"YLR330W",0.518333104827548,8.85968912507088,6.39146317136724e-18,1.03047105136185e-16
"YDR134C",-0.477734072779846,9.32631914033361,7.50572309931592e-18,1.2068305320286e-16
"YHR006W",0.958844922873974,7.1651016811208,8.62649066047533e-18,1.38327764872717e-16
"YOL030W",0.550563382104472,8.51356399222957,9.69499304175235e-18,1.55041280616348e-16
"YHR025W",-0.631650681209987,8.11405152573127,1.05627485528475e-17,1.68463027458757e-16
"YLR151C",1.70127887468206,5.83084805197242,1.12022183127665e-17,1.78181520851182e-16
"YIR035C",-1.05254161306246,6.70459604722792,1.16829114115749e-17,1.85329187191123e-16
"YDR100W",1.35889784563323,6.12399192523784,1.35793386725919e-17,2.14836756485899e-16
"YJR117W",0.798512046239917,7.54097101458115,1.50924847041678e-17,2.38139285318828e-16
"YPL237W",0.533413267709532,8.59300615793637,1.52268438624102e-17,2.39620306207131e-16
"YDR096W",0.734502725431395,7.84067931527877,1.52777302739486e-17,2.3978336878237e-16
"YCL064C",-0.6241114679514,8.2000649165793,1.74661767215264e-17,2.73405734553629e-16
"YNL302C",-0.328029415852795,10.2054548313963,1.90033423346297e-17,2.96682787846976e-16
"YDL035C",1.08746091673317,6.98946242507162,2.41186240630326e-17,3.75552364686747e-16
"YML007W",0.74856868952258,7.67123482542416,2.50211536862487e-17,3.88583113809799e-16
"YER136W",0.586549578042428,8.31983234656545,2.6243619946523e-17,4.050138632709e-16
"YIL077C",1.20882598241773,6.4681270734513,2.62842952309883e-17,4.050138632709e-16
"YBL084C",1.45742925719699,6.12026328762986,2.63383681363768e-17,4.050138632709e-16
"YPR091C",1.07961345902516,7.28616105999503,2.63529385430618e-17,4.050138632709e-16
"YLR340W",-0.176524773949253,11.6275230317868,2.79542220112669e-17,4.28510703732296e-16
"YLR213C",2.12874953067638,5.13546046293399,2.91260831619821e-17,4.45320501471442e-16
"YLR260W",1.35669603116245,6.05864640023381,2.96631795123931e-17,4.52363487563995e-16
"YIR039C",1.39220983914633,6.01996563416955,3.07916720070455e-17,4.68365869577605e-16
"YPR080W",-0.288641569426368,13.2688262923842,3.2401050661346e-17,4.91582094264574e-16
"YNL136W",1.2231014888567,6.52443316197435,3.43639074426705e-17,5.20028747668238e-16
"YOL048C",1.30052531959234,6.47009758268628,3.58848644554479e-17,5.41660058629809e-16
"YDR351W",1.17267822712614,6.48498494818889,4.20807342285176e-17,6.33566677939284e-16
"YLR061W",-0.332894851368418,9.9369125805991,4.74284307014533e-17,7.11057399146104e-16
"YGR289C",1.26798158793279,6.68220922669951,4.74679183137927e-17,7.11057399146104e-16
"YJR139C",0.607303584092236,8.84740830018788,4.80647640145422e-17,7.18179819883955e-16
"YBR159W",0.739059170271098,7.74131993881276,4.94503931432355e-17,7.37022610147416e-16
"YJR001W",0.763561624349221,7.5411778591285,5.19410748840619e-17,7.72199346957273e-16
"YGR218W",0.804883210659868,7.57094581859966,5.29250798861984e-17,7.84856385179539e-16
"YLL043W",0.597175843452918,8.2454827359083,5.48120327516154e-17,8.10806994478271e-16
"YEL046C",-0.559646025754039,8.33046260756414,7.63897852988965e-17,1.12717795414855e-15
"YBL040C",1.03212179962805,6.82465413392484,8.10520135535127e-17,1.19299692586103e-15
"YKR071C",1.12670213207308,6.8480520178865,8.36608852416795e-17,1.22834108678664e-15
"YML085C",0.586222934052388,8.33107551507488,8.58958435609306e-17,1.25803392660898e-15
"YFR030W",1.13860108351136,6.82403973655738,9.35666676691768e-17,1.36699746320622e-15
"YAL054C",1.53805114576409,5.9524491987821,9.66948338191796e-17,1.40922002883765e-15
"YHR199C",0.788310996485046,7.53746244300743,1.07596971379315e-16,1.56425375835727e-15
"YOL051W",0.852476765652424,7.37584259158778,1.09193902452515e-16,1.58357921767532e-15
"YEL012W",1.01789487836994,6.86170735485425,1.09922820679894e-16,1.59025264049617e-15
"YNL156C",0.927803803390978,7.07463337232337,1.13888575461421e-16,1.64360658781762e-15
"YGR223C",1.08792330603894,6.85931049856177,1.14985708784684e-16,1.65540252768607e-15
"YHR080C",1.03532314166801,6.88104894679377,1.23698043343686e-16,1.77650806423445e-15
"YGR243W",1.22435222506925,6.79113788636009,1.35134815139472e-16,1.93605980915316e-15
"YBL099W",0.441357221150221,9.02732884574414,1.38736202981408e-16,1.98285534550964e-15
"YOR239W",0.726884807510696,7.78611377578317,1.57974648482049e-16,2.2523758917308e-15
"YMR071C",0.878329324701813,7.25559117933894,1.63079326555539e-16,2.3195682096854e-15
"YGR096W",1.58380395980921,5.66589197373331,1.64012355163055e-16,2.32724485731367e-15
"YPR015C",2.66641495334244,4.65949508076617,1.7313338241556e-16,2.45079000897816e-15
"YMR244C-A",1.65370535601759,5.88209877152719,1.74189947905301e-16,2.45986138843834e-15
"YDR348C",0.694230615088596,7.73940807745064,1.9120354108406e-16,2.6936936966533e-15
"YMR307W",-0.270718199835027,10.2880655510205,2.04223619881984e-16,2.87028778822256e-15
"YIL046W",1.09938616192022,6.83543165201559,2.06911480556245e-16,2.90117353187512e-15
"YNL112W",-0.546618394151998,8.27380451858072,2.15745119225915e-16,3.01788149044856e-15
"YIL140W",1.07602069990469,6.72418168667917,2.25795885776569e-16,3.15102418900934e-15
"YDL206W",1.57478937645839,5.68238316286572,2.59601525166938e-16,3.61426405744182e-15
"YGR009C",0.846625486302245,7.38079824716645,3.03492011142889e-16,4.21540429561614e-15
"YLR378C",0.565302292436629,8.29626905109587,3.08068183420936e-16,4.2689448274044e-15
"YDR174W",0.603860487626239,8.15499694925376,3.19517085643026e-16,4.41724905549015e-15
"YOR327C",0.733802014779383,7.70187942658615,3.20557259015958e-16,4.42129907132266e-15
"YER088C",0.44719371237395,8.9873735996227,3.23098046855961e-16,4.44597940289935e-15
"YPR075C",0.730845416907648,7.88137144972074,3.61338228469293e-16,4.96064570267472e-15
"YDL124W",-0.607555910097025,8.22017556021485,3.66351760178e-16,5.01783186336395e-15
"YOL110W",1.20803768436774,6.66845804094998,3.69419148068939e-16,5.04815958227231e-15
"YOR204W",-0.942310395479489,6.72620861343935,3.75292829351265e-16,5.11660753749179e-15
"YKL063C",1.20039782493026,6.3921076296342,3.91789680736065e-16,5.32924032394321e-15
"YBL050W",0.867745387651354,7.29121859871054,3.95000965430873e-16,5.36059796434513e-15
"YCR004C",0.536114750515768,8.39716869659841,4.79359340012611e-16,6.49054740241332e-15
"YCL049C",0.936641693656318,7.11126191357776,5.0757908511135e-16,6.85695307443803e-15
"YER160C",-2.62183119740349,7.07406905975367,5.30690873809998e-16,7.1528425975712e-15
"YPR057W",1.44050121668604,5.93203392311478,5.55372300977323e-16,7.46849523837004e-15
"YDR507C",1.19794451558941,6.53835974733286,5.96294208511989e-16,8.00061866613478e-15
"YGR274C",1.13634650592675,6.48997851020089,6.00841387865756e-16,8.04339025339746e-15
"YFR052W",0.844082300065459,7.54506749273016,6.05281821180224e-16,8.08454297048168e-15
"YDL173W",0.707739803648496,7.77973713803738,6.85297841587012e-16,9.13267416367195e-15
"YLR027C",0.422104945190011,9.02622650060436,7.16561083952104e-16,9.52784704212269e-15
"YCL063W",1.31662025612185,6.13591183644569,7.35410460216549e-16,9.75655536569802e-15
"YNL188W",1.69849774736219,5.65712188925224,8.1196609897175e-16,1.07481060573061e-14
"YBL041W",0.525569742189268,8.63000434223111,8.14096036603194e-16,1.07522460905828e-14
"YPR072W",0.954779164653722,7.13683862398484,9.73856448447338e-16,1.28336494553739e-14
"YBR056W-A",-1.87816208721154,5.12306909489363,9.81190812054136e-16,1.29015689664985e-14
"YMR050C",-5.34176452191486,3.45995077740043,1.04202530811167e-15,1.3671094785137e-14
"YOR062C",1.26455393452307,6.22696956787652,1.08417278025362e-15,1.41925892494705e-14
"YIL111W",1.07303822350822,6.74025270618685,1.09448853024673e-15,1.42960013983883e-14
"YBR183W",1.24988164563637,6.43185925380981,1.55811610192165e-15,2.03069889318732e-14
"YJR134C",0.979957809295941,6.99354707249543,1.74879173507633e-15,2.27358526294378e-14
"YER017C",0.823286482030574,7.38535255010298,1.75216305543749e-15,2.27358526294378e-14
"YOR067C",1.09315666734237,6.49976067541659,1.81686657458327e-15,2.35238501571318e-14
"YDR251W",0.657752396371393,8.16831735945798,1.97932308229996e-15,2.55712984235128e-14
"YBR089C-A",0.806860654701017,7.3745520495238,2.11885425068281e-15,2.72729361748919e-14
"YER047C",1.13958822620156,6.54547368353069,2.1222987100526e-15,2.72729361748919e-14
"YDL037C",-3.10392072329223,3.85000395570094,2.12486455579266e-15,2.72729361748919e-14
"YJL190C",-0.310863307298903,10.0106140710116,2.3546508414578e-15,3.01568593699259e-14
"YJL192C",0.948086047279776,6.8999305974327,2.46769348616192e-15,3.15363765823329e-14
"YLR043C",0.646569868328919,8.00337132420369,2.54927006514219e-15,3.25086874470826e-14
"YDR259C",2.22750704315025,4.89248953252019,2.65828296377864e-15,3.38259361218886e-14
"YGR208W",-1.08216440277159,6.40822055887983,3.13763364373144e-15,3.98398675321008e-14
"YLR149C",1.02733156675182,6.84507734747166,3.20859330757093e-15,4.06536329783666e-14
"YMR058W",0.416311263252568,9.02881360829101,3.27247939399591e-15,4.13744884065679e-14
"YAR071W",-2.704368313551,5.97745373170145,3.5332663284764e-15,4.45764112272811e-14
"YBR171W",1.23147558738449,6.31690062384646,3.55634967366827e-15,4.47163496651372e-14
"YDR151C",1.1590743749825,6.32546329685779,3.55947282276147e-15,4.47163496651372e-14
"YDR210W-A",7.62970492100623,3.92935899479484,4.03025990643769e-15,5.05234064965928e-14
"YOL126C",0.523836581031019,8.40581157604024,4.42657747308189e-15,5.53743317298638e-14
"YMR044W",1.11224097189298,6.41790299098269,4.51454541433846e-15,5.63556228199171e-14
"YKL043W",-0.841463248913862,7.21907234982232,5.02891321407651e-15,6.26443778688226e-14
"YBR111C",0.712056927638421,7.65733015102895,5.13764832439437e-15,6.38644225534485e-14
"YBR248C",-0.778004839468267,7.12264895377372,5.15635307735111e-15,6.39625600811038e-14
"YBR043C",1.02038478538993,6.70057110107844,5.25304983827075e-15,6.50257236256235e-14
"YOR330C",0.969587332770877,6.81028902569426,5.53217102001262e-15,6.83379038108866e-14
"YPR061C",1.92284101166631,5.44896429518903,5.58930165246585e-15,6.88997872450842e-14
"YKR100C",1.07487745372257,6.66094429190947,5.75878862206769e-15,7.08414808248951e-14
"YJL106W",1.8623992208053,5.33316140252133,6.80159741563817e-15,8.34959583160395e-14
"YDR502C",-0.641760537661158,8.00643170579291,8.37927393297824e-15,1.02650442777292e-13
"YDR098C-A",7.66223175034288,3.95706348887015,8.49084459202719e-15,1.03802329444266e-13
"YJL155C",0.915625941965785,6.9809957214786,9.6248989873971e-15,1.17423767646245e-13
"YBR014C",1.44399130868434,6.14460821392946,9.71759631933345e-15,1.18310735435177e-13
"YDR481C",-0.662272582364742,7.9314201438056,9.9852193188245e-15,1.21319389547196e-13
"YLR117C",1.2699679045536,6.02358771568507,1.06244643892327e-14,1.28821630719446e-13
"YLR153C",0.443906150086534,9.133732933022,1.11462559592859e-14,1.34871976505307e-13
"YHL034C",0.394901506736379,9.22440496459681,1.1224894413534e-14,1.35546327030368e-13
"YOR019W",1.24924187244545,6.02388764193343,1.4152598038e-14,1.70551777170765e-13
"YGR020C",0.634589996267364,7.88754007352594,1.42440535960387e-14,1.71305010422278e-13
"YPL028W",0.35229301758675,9.38049184617262,1.48612071740828e-14,1.78364630525452e-13
"YER146W",1.07369813505459,6.66685480660306,1.70472781050329e-14,2.04187741998947e-13
"YKR098C",1.04962578661988,6.68822869746416,1.81725347074686e-14,2.17226036089074e-13
"YPR010C",-0.654141432092699,7.57806484539928,1.96705494317491e-14,2.34658550378346e-13
"YDL117W",1.11996626470334,6.24712167490225,2.04053855513885e-14,2.42934942268744e-13
"YLR345W",0.801405351516746,7.17852852320022,2.05524923764695e-14,2.44194974681867e-13
"YKL209C",0.959986002757088,6.97879061502443,2.13318864792401e-14,2.52947439474276e-13
"YHR175W",0.772793076559377,7.28017544780857,2.1395299491607e-14,2.53191974183677e-13
"YOL006C",1.21622224684464,6.22988618513513,2.49467942224928e-14,2.94631100627725e-13
"YKL067W",0.587440020627801,8.04423227304334,2.63670273267052e-14,3.10638316123638e-13
"YPR052C",0.614705769173633,7.84515303619953,2.64071443316191e-14,3.10638316123638e-13
"YML048W",0.496197460164293,8.50955175065939,2.81318377728245e-14,3.30270008138497e-13
"YGR284C",0.811528937818824,7.12334259969149,2.87390019963585e-14,3.3673004913357e-13
"YMR200W",0.723773278767948,7.55559731723144,2.89565115979776e-14,3.3860806151232e-13
"YJR070C",-0.686526678026754,7.37380336385163,2.94371877631236e-14,3.43549980265093e-13
"YOL052C-A",-2.27104772529509,4.50898505818269,3.08323003691699e-14,3.59123467095233e-13
"YDR158W",0.384156481846841,9.23092818104894,3.11969635264445e-14,3.62657039658098e-13
"YNL173C",0.585979185873321,8.0398994347346,3.21794525809542e-14,3.73344746904914e-13
"YOR289W",1.38024477904328,5.79039990660098,3.29156854413589e-14,3.80764877932939e-13
"YDR219C",1.3558568546511,5.75164769003201,3.29477129460309e-14,3.80764877932939e-13
"YBR241C",1.04149910572221,6.88656539112248,3.39191883619732e-14,3.91227753484981e-13
"YGR146C",1.02182677531372,6.75999196010384,3.4957569866537e-14,4.02420118483073e-13
"YLR392C",1.26211650163647,6.0496380543638,3.61878582149059e-14,4.1577389719922e-13
"YPL078C",0.854675420991689,7.65424962214902,3.96647186516193e-14,4.54837481127192e-13
"YKL122C",1.04715155459995,6.45491080919355,4.10492034346127e-14,4.69802972384146e-13
"YBR055C",1.49177393627153,5.89692105690027,4.15071065774898e-14,4.74126543666037e-13
"YFR001W",1.3061668989608,5.93636603242242,4.25015781417079e-14,4.84550747330415e-13
"YKR042W",0.198768998466132,11.0040270766961,4.43767605942073e-14,5.04956331607547e-13
"YCR036W",1.01832364300565,6.6190542933003,4.66319177382776e-14,5.2959895826754e-13
"YKL175W",0.774940900298301,7.34649457542583,4.70409419606205e-14,5.3322079230075e-13
"YLR290C",1.60330626264738,5.41550803237532,4.71433579494003e-14,5.33359940700959e-13
"YJL225C",0.606933673581626,8.39962365188036,4.84932547948317e-14,5.47585092788205e-13
"YJR137C",1.012704423506,6.58618717415612,4.95969586460089e-14,5.58981341539875e-13
"YHL023C",1.08792211799653,6.35490477718918,5.11271577483326e-14,5.75131924708905e-13
"YPL225W",0.892466283433858,7.07321518976461,5.49230558580983e-14,6.16659813116447e-13
