"","logFC","logCPM","PValue","FDR"
"YEL077C",0.786613629175003,6.94230283546524,5.5485176859046e-09,2.97378434307043e-08
"YKR016W",0.705474893118759,6.63467719948392,5.56006991096072e-09,2.97727906453887e-08
"YJL174W",0.384273909322091,8.22666899910472,5.58568509616313e-09,2.98829102296539e-08
"YOR202W",-0.682163785426125,7.20976231603829,5.62383178995774e-09,3.00598127381933e-08
"YDR371W",1.02694353474214,5.57005853921484,5.64107835957602e-09,3.01247839834037e-08
"YGL162W",-0.986204911827935,5.55761630899757,5.71879094533009e-09,3.05122506974916e-08
"YER078C",0.833448673231021,6.21990211018656,5.72910205793098e-09,3.05397269160159e-08
"YJR028W",6.71250780929023,2.98058827105233,5.84929097880396e-09,3.11523444838731e-08
"YLR033W",0.823223001707319,6.22246035098889,5.9463163017951e-09,3.16406057173756e-08
"YCL056C",1.36284076274282,5.00149973735779,6.08002220192937e-09,3.23229931435904e-08
"YPL228W",0.974206716174953,6.06157726237809,6.1304669244427e-09,3.25619145349439e-08
"YHR073W",0.528030423891569,7.47960201698653,6.41251704879887e-09,3.40294738813838e-08
"YMR004W",0.835755000333491,6.42548406099555,6.61638437590402e-09,3.50798802439284e-08
"YOL083W",1.17385253017553,5.32756360248759,6.69568340022312e-09,3.54685395515848e-08
"YOL031C",0.864261889328346,6.22215959473872,6.703726126546e-09,3.54793805820865e-08
"YIR017C",1.08787122278939,5.43045903020652,6.74819628097107e-09,3.56828216215423e-08
"YPL271W",0.754333842116987,6.58302716742561,6.85449802031979e-09,3.62125578448502e-08
"YML012W",0.344629813128787,8.65117691201745,6.86738237041764e-09,3.62482618071019e-08
"YBR227C",0.850430545853576,6.22226445797969,6.89978909090032e-09,3.63868556603005e-08
"YLR442C",0.884489851539166,6.1429935436249,7.24510382405164e-09,3.81738907630575e-08
"YLR006C",0.69150866032953,6.95984700189112,7.25306827541911e-09,3.81818549694438e-08
"YMR155W",0.969856547958673,5.72216631546981,7.55259925529734e-09,3.97233153720839e-08
"YPL157W",1.32672659517092,4.94239294522094,7.70545808843726e-09,4.04912926370189e-08
"YDR326C",0.794184861881386,6.64122292813847,7.8885652129444e-09,4.14167172715102e-08
"YKR068C",0.861159558502993,6.04831821091118,7.95387742723017e-09,4.1710898433674e-08
"YPL164C",1.20145468224736,5.45561668076553,7.95869601683589e-09,4.1710898433674e-08
"YCR028C-A",0.685003089694503,7.04627793468174,8.04490535522559e-09,4.21254026432476e-08
"YDR004W",1.16493775767742,5.56558446101506,8.15268148907164e-09,4.26520038645773e-08
"YMR244W",2.51217839287146,3.83029166532418,8.33296680332191e-09,4.3556682486975e-08
"YJR043C",1.20490598902783,5.16098666235307,8.38750628414395e-09,4.37755509990732e-08
"YPR102C",0.231046872583356,9.84176779859019,8.38963576693409e-09,4.37755509990732e-08
"YDR227W",1.08121966112683,5.59306543311661,8.54567755426487e-09,4.45504617520575e-08
"YIL016W",0.723759947306655,6.58332106371874,8.57454212643045e-09,4.46615895793037e-08
"YOR069W",0.833416707479841,6.22978048202908,8.73829374150468e-09,4.54744802713133e-08
"YKL092C",1.16790966912675,5.52990292222417,8.75773389807253e-09,4.55355988355845e-08
"YPR063C",0.555510843839508,7.43286314999401,8.86110582493042e-09,4.60326278894761e-08
"YDR051C",0.920891351137891,6.03386926875771,8.87076415570032e-09,4.60423785169112e-08
"YNL047C",1.0311964844466,5.50205612347483,9.06923261253731e-09,4.70312439687846e-08
"YAL013W",0.574709468506076,7.25550407274847,9.22019876404343e-09,4.77722557678152e-08
"YJL090C",1.23192183605921,5.18152882583269,9.33624360953045e-09,4.83311928587854e-08
"YNR015W",0.816659464932188,6.2471025758983,9.35464327936929e-09,4.83841121363882e-08
"YDL132W",0.475045361355721,7.61757098041323,9.40293244559863e-09,4.85913984983468e-08
"YBL095W",0.963195737058512,5.68661773156896,9.42108898239756e-09,4.86427430269166e-08
"YOR245C",0.826545551870246,6.11155324507482,9.53807478586885e-09,4.9203826074966e-08
"YLR238W",1.13535357191435,5.56179414735182,9.59437413211189e-09,4.9451142630406e-08
"YLR066W",0.737189890500081,6.63623310358577,9.81683086736483e-09,5.05536886355071e-08
"YDR260C",0.926431157411262,5.76395254118262,9.90946133632291e-09,5.09863328061067e-08
"YMR253C",1.11792693674066,5.63829930705029,1.0167235099284e-08,5.22671851281176e-08
"YJL036W",0.741038459431894,6.57346585994587,1.04397077505345e-08,5.36213114235353e-08
"YFR032C-A",0.266957146755511,9.67647925350186,1.04960050802142e-08,5.38637138418279e-08
"YNL263C",0.682248397334897,6.92543010752981,1.05349565529373e-08,5.40167572995926e-08
"YDR536W",1.80580471475311,4.53165949613698,1.06542622931518e-08,5.45811861372978e-08
"YML070W",0.438340610012253,7.85681934414122,1.06866331443379e-08,5.46996611721862e-08
"YBL078C",0.964730286541274,5.82062984973259,1.08621186200098e-08,5.55031808916457e-08
"YIR038C",0.635650150612023,6.9855880023253,1.08623767910302e-08,5.55031808916457e-08
"YER032W",1.14775096219658,5.28543207945256,1.09561954776638e-08,5.59342611228101e-08
"YLR295C",0.817213801924457,6.32304097811795,1.14581797263247e-08,5.84465943453992e-08
"YHR176W",1.19806092242193,5.15580223219669,1.17031575510108e-08,5.9644774530001e-08
"YMR064W",0.988556521462711,5.73606175674669,1.20712140229295e-08,6.14676190823356e-08
"YCL048W",2.77188769017823,3.54123878849547,1.24624788905609e-08,6.34054063589416e-08
"YBR210W",1.25300010835872,5.0361786569149,1.25828936984977e-08,6.39491016583231e-08
"YOR247W",-0.226645685010568,9.60162780722814,1.25909588358875e-08,6.39491016583231e-08
"YDL047W",0.733998574167229,6.86910604157761,1.27363515719335e-08,6.45770538067538e-08
"YJL198W",0.527160918999743,7.3911116590611,1.27364241663819e-08,6.45770538067538e-08
"YDR458C",0.861448079866279,6.03707653289235,1.2749330038933e-08,6.45871454112727e-08
"YOR355W",0.790121852263101,6.46827644652967,1.3203048913554e-08,6.68284349200161e-08
"YGL160W",0.873638159927155,6.02283147550694,1.3281811287846e-08,6.71696387950298e-08
"YDL140C",-0.271124402068392,9.07003948801898,1.32988568259435e-08,6.71984080607239e-08
"YMR162C",0.726448731597426,6.69104964452935,1.35026536741911e-08,6.81699673977719e-08
"YDR383C",1.36992219851669,5.09682379613223,1.35654347299712e-08,6.8428539895345e-08
"YJR073C",-0.427796582667028,7.74234426518356,1.36272457725934e-08,6.868178299526e-08
"YLR126C",1.08550216582189,5.40876471578916,1.37430865949393e-08,6.92066752189413e-08
"YLR432W",-0.32681838529284,8.54040431928537,1.39014434723658e-08,6.99374539090327e-08
"YOR023C",0.669476231542768,6.91646955609685,1.39118443892059e-08,6.99374539090327e-08
"YLR362W",0.801045083860302,6.11442518014982,1.39322343171245e-08,6.99805012346569e-08
"YKL192C",0.558225532770862,7.38179409919616,1.4279724425437e-08,7.1665080089322e-08
"YDR018C",2.0251014293763,4.46560264842418,1.45836559651428e-08,7.31283833438557e-08
"YDR485C",0.852745330033308,6.2924226696887,1.50590894442941e-08,7.54484608314043e-08
"YOL102C",1.16102073799214,5.2020757892987,1.52638420008523e-08,7.64096050076507e-08
"YOL121C",-0.303334309808234,9.61739268252864,1.53614443392108e-08,7.68331920161541e-08
"YNL138W",0.359114215969532,8.31862764412475,1.56554514220558e-08,7.82375895813377e-08
"YNL076W",0.715219173367485,6.69654061274808,1.58641058541024e-08,7.92134298217079e-08
"YBL011W",0.505599579855188,7.56731211852198,1.65351912053184e-08,8.2494710254527e-08
"YOR337W",1.56565650943797,4.54803619987907,1.66933107582115e-08,8.32134117576556e-08
"YDR358W",0.672541445138989,6.90718073539474,1.68091738877542e-08,8.37204393045805e-08
"YER074W-A",0.974438123211898,5.67934776826773,1.72011026202703e-08,8.56004408781661e-08
"YML104C",1.12439372266884,5.29027092154463,1.72876503043146e-08,8.59588460929658e-08
"YHR188C",0.491732392102397,7.57434309736328,1.75648186621825e-08,8.72636708850828e-08
"YNL250W",1.00031618052478,5.68283602895736,1.78998687759605e-08,8.88536271370453e-08
"YNR060W",0.92842961848161,5.73635825540781,1.81555007850636e-08,9.0047022753748e-08
"YPR109W",0.895087531173614,5.81113200238023,1.83886333825155e-08,9.11269210421644e-08
"YOR075W",1.43674178978767,5.20623872580365,1.87162398318471e-08,9.26727958870624e-08
"YLL015W",0.484445997572239,7.48863512814604,1.8876966709898e-08,9.33904782796543e-08
"YDR498C",0.927429227286921,6.10822346156793,1.90138476570379e-08,9.3989086538591e-08
"YDR303C",0.804360720147074,6.09553897937152,1.93496518526929e-08,9.55691903275325e-08
"YER059W",0.757423681785055,6.48519456941532,1.99129480035227e-08,9.82693188797695e-08
"YOL018C",0.702108337783939,6.80976511277722,2.00755659642083e-08,9.89892698418502e-08
"YOR211C",0.85097512491843,6.19215420103008,2.03558261489342e-08,1.00287613091793e-07
"YKL186C",0.771337569450583,6.3440789729187,2.05312411247188e-08,1.01067681975841e-07
"YLR455W",1.22301661515566,5.01342660380929,2.07359394025849e-08,1.01990484991766e-07
"YBL091C",0.31951028990513,8.63221859636687,2.07555014779227e-08,1.02001912163512e-07
"YGR211W",-0.768365161602347,5.94657627166043,2.08298217137555e-08,1.02282203386134e-07
"YIL088C",0.491285670432959,7.55090988171647,2.09081227694174e-08,1.02581560884447e-07
"YBR035C",0.537003631977745,7.20812959151358,2.1029281283997e-08,1.03090519765874e-07
"YER008C",0.637680858862414,7.12306611294201,2.10937214212942e-08,1.03320819246521e-07
"YAL026C",0.658204070339105,7.01699144841424,2.14591221768872e-08,1.05023677353715e-07
"YGR007W",0.593522512246708,7.08744375442033,2.17961579022479e-08,1.06585013477356e-07
"YNL332W",3.02241000408857,3.52505763597226,2.19205418185461e-08,1.07032613267022e-07
"YLR001C",0.992088428938632,6.14490648167329,2.1923868054695e-08,1.07032613267022e-07
"YHR017W",0.987695874269285,6.08350722801496,2.21896752378112e-08,1.0824097970497e-07
"YPR018W",1.07286666471632,5.78355423193877,2.22736307649261e-08,1.08561015845196e-07
"YIR028W",1.7796059165689,4.33380610153935,2.23667177117311e-08,1.08924994815073e-07
"YJR086W",1.14476489395772,5.32767678918214,2.27024874638873e-08,1.10469258489984e-07
"YER162C",0.75661445806768,6.46859094742346,2.32680261523466e-08,1.13128110717695e-07
"YCL043C",0.168848001222137,10.425519011279,2.3395161498291e-08,1.1365284941329e-07
"YMR297W",0.242188205351371,9.77666306071702,2.34790670789368e-08,1.1396689081712e-07
"YBR275C",0.893308378331061,5.94058065407837,2.37358924154828e-08,1.15119078215092e-07
"YJL166W",0.841433542877293,6.0898533340714,2.43756228310939e-08,1.18124947003753e-07
"YPR073C",0.95836085007225,5.68303571970521,2.44118854947064e-08,1.18203867816839e-07
"YMR066W",1.15795528014803,5.15070310186751,2.4924562057541e-08,1.20587599096051e-07
"YDR225W",0.305506029149462,9.43989132646531,2.49512518925648e-08,1.20618102490446e-07
"YKR030W",0.92185166853128,5.68682078489766,2.53377620013594e-08,1.22386561438403e-07
"YGR237C",0.661894442376923,7.11073911518209,2.62518890418302e-08,1.26698554209225e-07
"YOR367W",1.11985769893573,5.4346323756336,2.69054879017024e-08,1.29747165374387e-07
"YDR363W-A",0.739048306191814,6.54207160432825,2.70195007639891e-08,1.30190868094889e-07
"YMR256C",1.04730052684061,5.40016190979964,2.73152861607878e-08,1.31500032878115e-07
"YGR024C",0.780822594480028,6.25951441199659,2.73356498969209e-08,1.31500032878115e-07
"YKL001C",0.938741158550146,5.66860926646969,2.74479447382798e-08,1.31932972393502e-07
"YEL061C",1.03416049806557,5.52236166827884,2.75330761174587e-08,1.32234749502438e-07
"YOR020W-A",0.910494095711086,5.86296915706219,2.76571563349309e-08,1.32722947310451e-07
"YPR127W",0.729805122795663,6.48130970389508,2.85631402383544e-08,1.36959563039176e-07
"YLR166C",0.914377950303312,5.9434773972895,2.86477949280664e-08,1.37254253108801e-07
"YOR184W",-0.418762119925261,7.7189345526328,3.10815772603846e-08,1.48794249716582e-07
"YNL083W",0.995884564143898,5.49398097238962,3.13058702369911e-08,1.49741055264848e-07
"YLR266C",0.941169750132407,6.08374769968942,3.13299689737842e-08,1.49741055264848e-07
"YOL145C",0.799349822001601,7.03641129289151,3.15853344627049e-08,1.50839728826331e-07
"YKL149C",1.27272713453421,5.16079247240293,3.22940125831307e-08,1.5409973585031e-07
"YMR139W",0.732435654954629,6.80609354177478,3.23967725190136e-08,1.54465514097505e-07
"YGR100W",0.630686717653834,7.00299911716197,3.27257934361459e-08,1.55908631048048e-07
"YJR116W",0.772470696049551,6.71714902384161,3.27915109047118e-08,1.56096033807868e-07
"YNL088W",0.732361960326524,6.55989782445729,3.35128635441001e-08,1.59401618641833e-07
"YCR079W",0.939100153500629,6.79728880070501,3.3703734871803e-08,1.6018072227828e-07
"YGL191W",0.629466393967175,6.83670406298268,3.43594702108688e-08,1.63166119773443e-07
"YDL128W",0.48810654304071,7.47722461557206,3.46267809471988e-08,1.64303659073436e-07
"YML042W",1.04721105131276,5.36001535450191,3.47708031464495e-08,1.64854841520466e-07
"YLR078C",0.887425485971813,6.06763129278173,3.48133446549079e-08,1.64924387768687e-07
"YBR283C",0.343340580997358,8.49195118242788,3.49499123914802e-08,1.65438905296311e-07
"YBR189W",-0.176153571815302,10.3756525582898,3.5305558082959e-08,1.66988798702533e-07
"YDR374W-A",1.93894453933102,4.25786051092354,3.57066638320993e-08,1.68751062216079e-07
"YGR148C",0.3933128294233,8.96637839079543,3.61056009843614e-08,1.70500272166374e-07
"YHR045W",0.748891820949133,6.43051453984102,3.64290372033745e-08,1.71890441094391e-07
"YJR127C",0.523801970096815,7.65379763356609,3.68522986971254e-08,1.73749044932981e-07
"YMR270C",0.936729393329543,5.75704497179494,3.7447451421765e-08,1.76414466610337e-07
"YJL200C",-0.77534794243819,5.88737382515177,3.75086091257144e-08,1.76562004929875e-07
"YDR329C",0.625565210293399,6.92459696931973,3.82683965715611e-08,1.7999531201425e-07
"YJL062W",0.59861105674661,6.94909197596781,3.89564486495584e-08,1.83086025940776e-07
"YDL115C",0.811763590879567,6.10089958460407,3.90453982541295e-08,1.83358429737845e-07
"YOL082W",0.600531800929317,7.25629219287005,3.94194055637281e-08,1.84967979952878e-07
"YGL233W",0.740537064883214,6.286160804794,3.97235133275722e-08,1.86247249096073e-07
"YDR231C",0.826374779268369,5.96493827192524,3.98346038990515e-08,1.86620230618122e-07
"YKR069W",0.876936409968624,6.1482896898153,3.98962560876352e-08,1.86761192460868e-07
"YMR238W",0.37639968318793,8.13412652294087,4.06906658787043e-08,1.90329383402603e-07
"YGL172W",0.613702051211863,7.01184290092132,4.09987024700889e-08,1.91618738163915e-07
"YDR320C-A",1.266883504547,5.10251268745292,4.1169413548006e-08,1.92264735567128e-07
"YLR407W",1.48729872565192,4.57962663034439,4.12230185416491e-08,1.92363249772033e-07
"YCR026C",0.698878578682269,6.58742870876485,4.1945465704897e-08,1.95580236860422e-07
"YOL090W",0.74210217585143,6.25978698626766,4.21149206833835e-08,1.96215736758725e-07
"YML034W",0.850282743609332,6.42749417108764,4.22493315406065e-08,1.96687092624523e-07
"YOR008C",0.415254463779182,7.85973880409263,4.31883039382953e-08,2.00900310065168e-07
"YOR064C",1.49438681597578,4.71319561777441,4.38617333222789e-08,2.0387264420104e-07
"YGR258C",0.749726261449424,6.49556662271988,4.39309923817884e-08,2.04034287223738e-07
"YOR112W",0.940410088057054,5.88492942506337,4.51331661830347e-08,2.09453289650993e-07
"YHR198C",1.07205795211031,5.51412792898067,4.61164472853159e-08,2.13848760648287e-07
"YKR087C",0.931608270564972,5.69396821266861,4.63195688639937e-08,2.14526814194376e-07
"YNL215W",0.605544555870114,6.8940984594912,4.63351814332283e-08,2.14526814194376e-07
"YPR074C",-0.221631593780179,9.49664668373271,4.74006720511896e-08,2.19288331920945e-07
"YPL063W",0.500868375876664,7.60955065214196,4.75778454027796e-08,2.19936024412693e-07
"YMR169C",1.10481237244701,5.20729026773553,4.8216974456193e-08,2.22716501059558e-07
"YDR258C",-0.541132487496227,7.12555449112507,4.86108764422057e-08,2.24360808040976e-07
"YJR051W",0.632929297586284,6.90770402990349,4.86927104748414e-08,2.24563342072982e-07
"YDR285W",1.71253319792627,4.45757220888486,4.89516352478516e-08,2.25515887225619e-07
"YDR122W",0.400863642632116,7.94043174695796,4.89754799873111e-08,2.25515887225619e-07
"YIL107C",0.779905097713672,6.50141923535364,4.92202504881211e-08,2.26466735721783e-07
"YAR008W",1.29161271086919,5.00746241917129,4.9951498192543e-08,2.29652692156393e-07
"YIL055C",0.968018338674539,5.69021311617863,5.10452083581124e-08,2.34498833738316e-07
"YDR084C",0.789688793366406,6.33938190238281,5.16837619878614e-08,2.37248114571122e-07
"YOR048C",0.626090021924314,6.98425142922615,5.19270725413399e-08,2.38180223431867e-07
"YGR050C",1.77323942580102,4.44899671131716,5.20496152702281e-08,2.38557376881441e-07
"YDR201W",1.14089635128697,5.18689867898629,5.2977535172297e-08,2.42622349546812e-07
"YKL154W",0.920785073036566,6.09207162627582,5.31382169629186e-08,2.43170015289706e-07
"YPL071C",1.09901702361022,5.27124609529103,5.32061081798201e-08,2.4329253639876e-07
"YNL005C",0.783960527798565,6.44730536143484,5.34790271175237e-08,2.44351662899141e-07
"YOL084W",1.71332231356439,4.34310599544111,5.472116622103e-08,2.49834213371786e-07
"YBL064C",0.546077479530414,7.15708120000129,5.76430772884909e-08,2.62971540721666e-07
"YKR099W",1.10305440469095,5.25185960672878,5.93003583099688e-08,2.70323744314396e-07
"YPL154C",0.192773149954977,10.0655385255193,6.03321009047904e-08,2.74815274098264e-07
"YDR031W",1.85272146386339,4.11492491991414,6.04794064649789e-08,2.75274344656369e-07
"YLR082C",1.46064624378325,4.727373742288,6.06001241482917e-08,2.75539808602916e-07
"YPL168W",1.0555193460312,5.60847750582656,6.06308654387352e-08,2.75539808602916e-07
"YMR110C",0.614613954503871,7.24886622450111,6.12122196929984e-08,2.77968306925151e-07
"YBR081C",0.748036845038215,6.41326978259285,6.15330172255534e-08,2.7917339753764e-07
"YNL278W",0.826422061482194,5.98848017618912,6.15719594028427e-08,2.7917339753764e-07
"YKL041W",0.861196086790941,6.04832780123076,6.19562548451822e-08,2.80700735006847e-07
"YLL022C",0.804743712842993,6.32316308526177,6.29855917981844e-08,2.85145942364084e-07
"YKL114C",0.781122094890729,6.05723224525092,6.31102781629314e-08,2.85491984625432e-07
"YDR235W",1.16754003945945,5.08102407041224,6.31771566533226e-08,2.85576192450504e-07
"YEL025C",0.780950771046123,6.35986052183936,6.35676802100092e-08,2.87122109772996e-07
"YJL173C",0.814006938558737,5.94407277213489,6.4050777509053e-08,2.89083486286092e-07
"YDR410C",0.98671201077887,5.46909022983331,6.48355834147127e-08,2.92402551116506e-07
"YDL214C",1.93881131128618,4.10406530233779,6.51866087778323e-08,2.93761739633232e-07
"YDR147W",1.13183071153068,5.38213425887374,6.61087421214021e-08,2.97690583814563e-07
